name,party,bill
"Cotton, Tom",R,115s3130
"Baldwin, Tammy",D,115s3130
"Harris, Kamala D.",D,115s3131
"Feinstein, Dianne",D,115s3131
"Booker, Cory A.",D,115s3131
"Merkley, Jeff",D,115s3131
"Blumenthal, Richard",D,115s3131
"Hirono, Mazie K.",D,115s3131
"Warren, Elizabeth",D,115s3131
"Van Hollen, Chris",D,115s3131
"Udall, Tom",D,115s3131
"Cortez Masto, Catherine",D,115s3131
"Sanders, Bernard",I,115s3131
"Gardner, Cory",R,115s3132
"Bennet, Michael F.",D,115s3132
"Harris, Kamala D.",D,115s3133
"Harris, Kamala D.",D,115s3134
"Hyde-Smith, Cindy",R,115s3135
"Wicker, Roger F.",R,115s3135
"Ernst, Joni",R,115s3135
"Tester, Jon",D,115s3136
"Heller, Dean",R,115s3136
"Baldwin, Tammy",D,115s3136
"Warren, Elizabeth",D,115s3136
"Johnson, Ron",R,115s3137
"Lankford, James",R,115s3137
"Heitkamp, Heidi",D,115s3137
"Rounds, Mike",R,115s3137
"Wicker, Roger F.",R,115s3138
"Rubio, Marco",R,115s3138
"Crapo, Mike",R,115s3139
"Brown, Sherrod",D,115s3139
"Duckworth, Tammy",D,115s3139
"Klobuchar, Amy",D,115s314
"Daines, Steve",R,115s314
"Inhofe, James M.",R,115s3140
"Daines, Steve",R,115s3140
"Moran, Jerry",R,115s3140
"Fischer, Deb",R,115s3140
"Tester, Jon",D,115s3140
"Heitkamp, Heidi",D,115s3140
"Thune, John",R,115s3140
"Wicker, Roger F.",R,115s3140
"Ernst, Joni",R,115s3140
"Capito, Shelley Moore",R,115s3140
"McCaskill, Claire",D,115s3140
"Klobuchar, Amy",D,115s3141
"Menendez, Robert",D,115s3142
"Gardner, Cory",R,115s3142
"Coons, Christopher A.",D,115s3142
"Schatz, Brian",D,115s3142
"Thune, John",R,115s3143
"Nelson, Bill",D,115s3143
"Gardner, Cory",R,115s3143
"Harris, Kamala D.",D,115s3143
"Daines, Steve",R,115s3143
"Rubio, Marco",R,115s3143
"McCaskill, Claire",D,115s3144
"Klobuchar, Amy",D,115s3145
"Sasse, Ben",R,115s3145
"Carper, Thomas R.",D,115s3146
"Sanders, Bernard",I,115s3147
"Gillibrand, Kirsten E.",D,115s3147
"Warren, Elizabeth",D,115s3147
"Booker, Cory A.",D,115s3147
"Schatz, Brian",D,115s3147
"Merkley, Jeff",D,115s3147
"Whitehouse, Sheldon",D,115s3147
"Rubio, Marco",R,115s3148
"Ernst, Joni",R,115s3148
"Cortez Masto, Catherine",D,115s3149
"Schumer, Charles E.",D,115s3149
"McCaskill, Claire",D,115s3149
"Hassan, Margaret Wood",D,115s3149
"Klobuchar, Amy",D,115s3149
"Sullivan, Dan",R,115s315
"Baldwin, Tammy",D,115s315
"Boozman, John",R,115s315
"Cotton, Tom",R,115s315
"King, Angus S., Jr.",I,115s315
"Manchin, Joe, III",D,115s315
"Tillis, Thom",R,115s315
"Rounds, Mike",R,115s315
"Brown, Sherrod",D,115s315
"Cornyn, John",R,115s315
"Tester, Jon",D,115s315
"Heller, Dean",R,115s315
"Johnson, Ron",R,115s315
"Feinstein, Dianne",D,115s315
"Whitehouse, Sheldon",D,115s3150
"Wyden, Ron",D,115s3150
"Schumer, Charles E.",D,115s3150
"Udall, Tom",D,115s3150
"Van Hollen, Chris",D,115s3150
"Harris, Kamala D.",D,115s3150
"Markey, Edward J.",D,115s3150
"Carper, Thomas R.",D,115s3150
"Blumenthal, Richard",D,115s3150
"Gillibrand, Kirsten E.",D,115s3150
"Reed, Jack",D,115s3150
"Hassan, Margaret Wood",D,115s3150
"Klobuchar, Amy",D,115s3150
"King, Angus S., Jr.",I,115s3150
"Heinrich, Martin",D,115s3150
"Murphy, Christopher",D,115s3150
"Sanders, Bernard",I,115s3150
"Leahy, Patrick J.",D,115s3150
"Smith, Tina",D,115s3150
"Menendez, Robert",D,115s3150
"Cardin, Benjamin L.",D,115s3150
"Warren, Elizabeth",D,115s3150
"McCaskill, Claire",D,115s3150
"Merkley, Jeff",D,115s3150
"Cortez Masto, Catherine",D,115s3150
"Kaine, Tim",D,115s3150
"Hirono, Mazie K.",D,115s3150
"Bennet, Michael F.",D,115s3150
"Shaheen, Jeanne",D,115s3150
"Nelson, Bill",D,115s3150
"Baldwin, Tammy",D,115s3150
"Heitkamp, Heidi",D,115s3150
"Jones, Doug",D,115s3150
"Casey, Robert P., Jr.",D,115s3150
"Feinstein, Dianne",D,115s3150
"Durbin, Richard J.",D,115s3150
"Booker, Cory A.",D,115s3150
"Tester, Jon",D,115s3150
"Murray, Patty",D,115s3150
"Schatz, Brian",D,115s3150
"Duckworth, Tammy",D,115s3150
"Brown, Sherrod",D,115s3150
"Manchin, Joe, III",D,115s3150
"Stabenow, Debbie",D,115s3150
"Cantwell, Maria",D,115s3150
"Peters, Gary C.",D,115s3150
"Warner, Mark R.",D,115s3150
"Coons, Christopher A.",D,115s3150
"Donnelly, Joe",D,115s3150
"Hirono, Mazie K.",D,115s3151
"Schumer, Charles E.",D,115s3151
"Murray, Patty",D,115s3151
"Durbin, Richard J.",D,115s3151
"Gillibrand, Kirsten E.",D,115s3151
"Warren, Elizabeth",D,115s3151
"Reed, Jack",D,115s3151
"Klobuchar, Amy",D,115s3151
"Peters, Gary C.",D,115s3151
"Baldwin, Tammy",D,115s3151
"Whitehouse, Sheldon",D,115s3151
"Blumenthal, Richard",D,115s3151
"Merkley, Jeff",D,115s3151
"Van Hollen, Chris",D,115s3151
"Feinstein, Dianne",D,115s3151
"Sanders, Bernard",I,115s3151
"Brown, Sherrod",D,115s3151
"Markey, Edward J.",D,115s3151
"Smith, Tina",D,115s3151
"Schatz, Brian",D,115s3151
"Menendez, Robert",D,115s3151
"Stabenow, Debbie",D,115s3151
"Booker, Cory A.",D,115s3151
"Wyden, Ron",D,115s3151
"Harris, Kamala D.",D,115s3151
"Carper, Thomas R.",D,115s3151
"Casey, Robert P., Jr.",D,115s3151
"Coons, Christopher A.",D,115s3151
"Cardin, Benjamin L.",D,115s3151
"Cortez Masto, Catherine",D,115s3151
"Cantwell, Maria",D,115s3151
"Hassan, Margaret Wood",D,115s3151
"Shaheen, Jeanne",D,115s3151
"Leahy, Patrick J.",D,115s3151
"Udall, Tom",D,115s3151
"Merkley, Jeff",D,115s3152
"Burr, Richard",R,115s3153
"Wyden, Ron",D,115s3154
"Sanders, Bernard",I,115s3154
"Van Hollen, Chris",D,115s3154
"Gillibrand, Kirsten E.",D,115s3154
"Feinstein, Dianne",D,115s3155
"Blumenthal, Richard",D,115s3155
"Gillibrand, Kirsten E.",D,115s3155
"Smith, Tina",D,115s3156
"Thune, John",R,115s3157
"Schatz, Brian",D,115s3157
"Blunt, Roy",R,115s3158
"Shelby, Richard C.",R,115s3159
"Hatch, Orrin G.",R,115s316
"Barrasso, John",R,115s316
"Enzi, Michael B.",R,115s316
"Collins, Susan M.",R,115s3160
"Cardin, Benjamin L.",D,115s3160
"Wicker, Roger F.",R,115s3160
"King, Angus S., Jr.",I,115s3160
"Stabenow, Debbie",D,115s3160
"Blumenthal, Richard",D,115s3160
"Coons, Christopher A.",D,115s3160
"Brown, Sherrod",D,115s3161
"Leahy, Patrick J.",D,115s3162
"Murray, Patty",D,115s3162
"Sanders, Bernard",I,115s3162
"Burr, Richard",R,115s3163
"Cardin, Benjamin L.",D,115s3163
"Blunt, Roy",R,115s3163
"Wicker, Roger F.",R,115s3163
"Brown, Sherrod",D,115s3163
"Tillis, Thom",R,115s3163
"Klobuchar, Amy",D,115s3163
"Jones, Doug",D,115s3164
"Heller, Dean",R,115s3164
"Peters, Gary C.",D,115s3164
"Heitkamp, Heidi",D,115s3165
"Duckworth, Tammy",D,115s3165
"Cantwell, Maria",D,115s3165
"Cardin, Benjamin L.",D,115s3165
"Hirono, Mazie K.",D,115s3165
"Collins, Susan M.",R,115s3165
"Ernst, Joni",R,115s3166
"Duckworth, Tammy",D,115s3166
"Cassidy, Bill",R,115s3166
"Hatch, Orrin G.",R,115s3166
"Boozman, John",R,115s3166
"Collins, Susan M.",R,115s3166
"Isakson, Johnny",R,115s3166
"Moran, Jerry",R,115s3166
"Coons, Christopher A.",D,115s3166
"Cotton, Tom",R,115s3166
"Rounds, Mike",R,115s3166
"Van Hollen, Chris",D,115s3166
"Shaheen, Jeanne",D,115s3166
"Peters, Gary C.",D,115s3166
"Blumenthal, Richard",D,115s3166
"Warren, Elizabeth",D,115s3166
"Booker, Cory A.",D,115s3167
"Gillibrand, Kirsten E.",D,115s3167
"Schumer, Charles E.",D,115s3167
"Menendez, Robert",D,115s3167
"Graham, Lindsey",R,115s3167
"Udall, Tom",D,115s3168
"Menendez, Robert",D,115s3169
"Warner, Mark R.",D,115s3169
"Reed, Jack",D,115s3169
"Lankford, James",R,115s317
"McCaskill, Claire",D,115s317
"Johnson, Ron",R,115s317
"Heitkamp, Heidi",D,115s317
"McCain, John",R,115s317
"Hassan, Margaret Wood",D,115s317
"Portman, Rob",R,115s317
"Daines, Steve",R,115s317
"Fischer, Deb",R,115s317
"Enzi, Michael B.",R,115s317
"Tester, Jon",D,115s317
"Kennedy, John",R,115s317
"Cornyn, John",R,115s3170
"Grassley, Chuck",R,115s3170
"Feinstein, Dianne",D,115s3170
"Portman, Rob",R,115s3170
"Klobuchar, Amy",D,115s3170
"Blumenthal, Richard",D,115s3170
"McCain, John",R,115s3170
"McCaskill, Claire",D,115s3170
"Tillis, Thom",R,115s3170
"Hatch, Orrin G.",R,115s3170
"Leahy, Patrick J.",D,115s3170
"Durbin, Richard J.",D,115s3170
"Heller, Dean",R,115s3170
"Rubio, Marco",R,115s3171
"Cortez Masto, Catherine",D,115s3171
"Cornyn, John",R,115s3171
"Cruz, Ted",R,115s3171
"Cotton, Tom",R,115s3171
"Gardner, Cory",R,115s3171
"Markey, Edward J.",D,115s3171
"Portman, Rob",R,115s3172
"Warner, Mark R.",D,115s3172
"Alexander, Lamar",R,115s3172
"King, Angus S., Jr.",I,115s3172
"Daines, Steve",R,115s3172
"Heinrich, Martin",D,115s3172
"Capito, Shelley Moore",R,115s3172
"Gardner, Cory",R,115s3172
"Manchin, Joe, III",D,115s3172
"Blunt, Roy",R,115s3172
"Collins, Susan M.",R,115s3172
"Tillis, Thom",R,115s3172
"Brown, Sherrod",D,115s3172
"Sullivan, Dan",R,115s3172
"Rounds, Mike",R,115s3172
"Heller, Dean",R,115s3172
"Klobuchar, Amy",D,115s3172
"Bennet, Michael F.",D,115s3172
"Graham, Lindsey",R,115s3172
"Wyden, Ron",D,115s3172
"Hoeven, John",R,115s3172
"Feinstein, Dianne",D,115s3172
"Coons, Christopher A.",D,115s3172
"Harris, Kamala D.",D,115s3172
"Peters, Gary C.",D,115s3172
"Boozman, John",R,115s3172
"Booker, Cory A.",D,115s3172
"Duckworth, Tammy",D,115s3172
"Casey, Robert P., Jr.",D,115s3172
"Baldwin, Tammy",D,115s3172
"Cotton, Tom",R,115s3172
"Kyl, Jon",R,115s3172
"Kaine, Tim",D,115s3172
"Cortez Masto, Catherine",D,115s3172
"Merkley, Jeff",D,115s3172
"Sanders, Bernard",I,115s3172
"Warren, Elizabeth",D,115s3172
"Klobuchar, Amy",D,115s3173
"Blunt, Roy",R,115s3173
"Schumer, Charles E.",D,115s3174
"Duckworth, Tammy",D,115s3174
"Sanders, Bernard",I,115s3174
"Kaine, Tim",D,115s3174
"Merkley, Jeff",D,115s3174
"Wyden, Ron",D,115s3174
"Bennet, Michael F.",D,115s3174
"Warren, Elizabeth",D,115s3174
"Heinrich, Martin",D,115s3174
"Carper, Thomas R.",D,115s3174
"McCaskill, Claire",D,115s3175
"Blunt, Roy",R,115s3175
"McConnell, Mitch",R,115s3176
"Scott, Tim",R,115s3177
"Jones, Doug",D,115s3177
"Collins, Susan M.",R,115s3177
"Ernst, Joni",R,115s3177
"Fischer, Deb",R,115s3177
"Harris, Kamala D.",D,115s3178
"Booker, Cory A.",D,115s3178
"Scott, Tim",R,115s3178
"Baldwin, Tammy",D,115s3178
"Murray, Patty",D,115s3178
"Blumenthal, Richard",D,115s3178
"Leahy, Patrick J.",D,115s3178
"Durbin, Richard J.",D,115s3178
"Kaine, Tim",D,115s3178
"Van Hollen, Chris",D,115s3178
"Nelson, Bill",D,115s3178
"Gillibrand, Kirsten E.",D,115s3178
"Jones, Doug",D,115s3178
"King, Angus S., Jr.",I,115s3178
"Reed, Jack",D,115s3178
"Hirono, Mazie K.",D,115s3178
"Sanders, Bernard",I,115s3178
"Klobuchar, Amy",D,115s3178
"Warren, Elizabeth",D,115s3178
"Brown, Sherrod",D,115s3178
"Whitehouse, Sheldon",D,115s3178
"Feinstein, Dianne",D,115s3178
"Hassan, Margaret Wood",D,115s3178
"Murphy, Christopher",D,115s3178
"Heinrich, Martin",D,115s3178
"Coons, Christopher A.",D,115s3178
"Stabenow, Debbie",D,115s3178
"Shaheen, Jeanne",D,115s3178
"Rubio, Marco",R,115s3178
"Tillis, Thom",R,115s3178
"Grassley, Chuck",R,115s3178
"Cornyn, John",R,115s3178
"Cruz, Ted",R,115s3178
"Graham, Lindsey",R,115s3178
"Hatch, Orrin G.",R,115s3178
"Flake, Jeff",R,115s3178
"Warner, Mark R.",D,115s3178
"Cantwell, Maria",D,115s3178
"Cortez Masto, Catherine",D,115s3178
"Peters, Gary C.",D,115s3178
"Cortez Masto, Catherine",D,115s3179
"Toomey, Pat",R,115s3179
"Klobuchar, Amy",D,115s318
"Murkowski, Lisa",R,115s318
"Tester, Jon",D,115s3180
"Shaheen, Jeanne",D,115s3180
"Merkley, Jeff",D,115s3180
"Hassan, Margaret Wood",D,115s3180
"Klobuchar, Amy",D,115s3181
"Sullivan, Dan",R,115s3181
"Blumenthal, Richard",D,115s3181
"Cruz, Ted",R,115s3181
"Brown, Sherrod",D,115s3181
"Cotton, Tom",R,115s3181
"Warren, Elizabeth",D,115s3181
"Moran, Jerry",R,115s3181
"Shaheen, Jeanne",D,115s3181
"King, Angus S., Jr.",I,115s3181
"Collins, Susan M.",R,115s3181
"Casey, Robert P., Jr.",D,115s3181
"Boozman, John",R,115s3181
"Peters, Gary C.",D,115s3181
"Gillibrand, Kirsten E.",D,115s3181
"Sanders, Bernard",I,115s3181
"Hassan, Margaret Wood",D,115s3181
"Menendez, Robert",D,115s3181
"Sasse, Ben",R,115s3182
"Klobuchar, Amy",D,115s3183
"Bennet, Michael F.",D,115s3184
"Smith, Tina",D,115s3185
"Jones, Doug",D,115s3185
"Collins, Susan M.",R,115s3186
"Jones, Doug",D,115s3186
"Schumer, Charles E.",D,115s3187
"Markey, Edward J.",D,115s3188
"Baldwin, Tammy",D,115s3188
"Blumenthal, Richard",D,115s3188
"Harris, Kamala D.",D,115s3188
"Wyden, Ron",D,115s3188
"Kaine, Tim",D,115s3188
"Merkley, Jeff",D,115s3189
"Wyden, Ron",D,115s3189
"Klobuchar, Amy",D,115s319
"Tillis, Thom",R,115s319
"Booker, Cory A.",D,115s319
"Rounds, Mike",R,115s319
"Franken, Al",D,115s319
"Baldwin, Tammy",D,115s319
"Gillibrand, Kirsten E.",D,115s319
"Brown, Sherrod",D,115s319
"Feinstein, Dianne",D,115s319
"Warren, Elizabeth",D,115s319
"Peters, Gary C.",D,115s319
"Nelson, Bill",D,115s319
"Coons, Christopher A.",D,115s319
"Whitehouse, Sheldon",D,115s319
"Markey, Edward J.",D,115s319
"Murphy, Christopher",D,115s319
"Menendez, Robert",D,115s319
"Smith, Tina",D,115s319
"Lee, Mike",R,115s3190
"Cruz, Ted",R,115s3190
"Rubio, Marco",R,115s3190
"Jones, Doug",D,115s3191
"McCaskill, Claire",D,115s3191
"Harris, Kamala D.",D,115s3191
"Cruz, Ted",R,115s3191
"Markey, Edward J.",D,115s3192
"Cardin, Benjamin L.",D,115s3192
"Durbin, Richard J.",D,115s3192
"Baldwin, Tammy",D,115s3192
"Sanders, Bernard",I,115s3192
"Whitehouse, Sheldon",D,115s3192
"Merkley, Jeff",D,115s3192
"Van Hollen, Chris",D,115s3192
"Harris, Kamala D.",D,115s3192
"Duckworth, Tammy",D,115s3192
"Smith, Tina",D,115s3192
"Wyden, Ron",D,115s3192
"Gillibrand, Kirsten E.",D,115s3192
"Cortez Masto, Catherine",D,115s3192
"Lee, Mike",R,115s3193
"Warren, Elizabeth",D,115s3194
"Nelson, Bill",D,115s3194
"Wyden, Ron",D,115s3194
"Murray, Patty",D,115s3194
"Whitehouse, Sheldon",D,115s3194
"Smith, Tina",D,115s3194
"Leahy, Patrick J.",D,115s3194
"Hassan, Margaret Wood",D,115s3194
"Baldwin, Tammy",D,115s3194
"Durbin, Richard J.",D,115s3194
"Shaheen, Jeanne",D,115s3194
"Blumenthal, Richard",D,115s3194
"Heinrich, Martin",D,115s3194
"Udall, Tom",D,115s3194
"Gillibrand, Kirsten E.",D,115s3194
"Reed, Jack",D,115s3194
"Merkley, Jeff",D,115s3194
"Brown, Sherrod",D,115s3194
"Hirono, Mazie K.",D,115s3194
"Klobuchar, Amy",D,115s3194
"Menendez, Robert",D,115s3194
"Cardin, Benjamin L.",D,115s3195
"Van Hollen, Chris",D,115s3195
"Gillibrand, Kirsten E.",D,115s3195
"Portman, Rob",R,115s3196
"Udall, Tom",D,115s3196
"Coons, Christopher A.",D,115s3196
"Whitehouse, Sheldon",D,115s3196
"Burr, Richard",R,115s3196
"Booker, Cory A.",D,115s3196
"Flake, Jeff",R,115s3196
"Collins, Susan M.",R,115s3197
"Warner, Mark R.",D,115s3197
"Lee, Mike",R,115s3198
"Toomey, Pat",R,115s3198
"Perdue, David",R,115s3198
"Burr, Richard",R,115s3199
"Grassley, Chuck",R,115s3199
"Heller, Dean",R,115s3199
"Isakson, Johnny",R,115s3199
"Scott, Tim",R,115s3199
"Enzi, Michael B.",R,115s3199
"Feinstein, Dianne",D,115s32
"Harris, Kamala D.",D,115s32
"Daines, Steve",R,115s320
"Booker, Cory A.",D,115s320
"Perdue, David",R,115s3200
"Cotton, Tom",R,115s3200
"Grassley, Chuck",R,115s3200
"Schatz, Brian",D,115s3201
"Boozman, John",R,115s3201
"Stabenow, Debbie",D,115s3201
"Cruz, Ted",R,115s3202
"Murray, Patty",D,115s3203
"Murkowski, Lisa",R,115s3203
"Nelson, Bill",D,115s3204
"Rubio, Marco",R,115s3204
"Durbin, Richard J.",D,115s3205
"Smith, Tina",D,115s3205
"Reed, Jack",D,115s3205
"Baldwin, Tammy",D,115s3205
"Brown, Sherrod",D,115s3205
"Cardin, Benjamin L.",D,115s3205
"Nelson, Bill",D,115s3206
"Nelson, Bill",D,115s3207
"Rubio, Marco",R,115s3207
"Klobuchar, Amy",D,115s3207
